result,table,_start,_stop,_time,_value,_field,_measurement,test_name
_result,0,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:34:22.547919+00:00,51.795,avg_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
_result,0,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:36:29.963795+00:00,51.6581,avg_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
_result,0,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:38:36.706632+00:00,51.7487,avg_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
_result,0,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:40:43.541631+00:00,51.5248,avg_energy_dram,unit_test_energy,BubbleSort_SortsListCorrectly
_result,1,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:35:27.900129+00:00,129.0441,avg_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,1,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:37:35.041467+00:00,129.1221,avg_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,1,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:39:42.296394+00:00,129.5836,avg_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,1,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:41:49.490312+00:00,129.4084,avg_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,1,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:43:56.310411+00:00,129.4984,avg_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,1,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:46:02.875261+00:00,129.1842,avg_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,1,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:48:09.761474+00:00,129.3614,avg_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,1,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:50:16.601714+00:00,129.3145,avg_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,1,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:52:24.062655+00:00,128.9398,avg_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,1,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:54:31.214251+00:00,129.4648,avg_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,1,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:56:38.193024+00:00,128.9573,avg_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,1,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:58:44.921125+00:00,129.363,avg_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,1,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:00:51.865524+00:00,129.0592,avg_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,1,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:02:59.063412+00:00,111.8566,avg_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,1,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:05:07.360482+00:00,146.8556,avg_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,1,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:11:06.116374+00:00,129.1575,avg_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,1,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:13:13.513328+00:00,129.0604,avg_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,1,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:15:20.431719+00:00,128.1903,avg_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,1,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:17:27.490168+00:00,129.0882,avg_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,1,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:19:34.819260+00:00,128.2969,avg_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,1,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:21:42.093786+00:00,128.6656,avg_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,1,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:23:48.667590+00:00,129.4494,avg_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,1,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:25:55.616286+00:00,128.559,avg_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,1,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:28:02.309129+00:00,128.618,avg_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,1,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:30:08.994190+00:00,129.2446,avg_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,1,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:32:15.543513+00:00,128.8212,avg_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,1,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:34:22.547919+00:00,129.6491,avg_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,1,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:36:29.963795+00:00,129.54,avg_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,1,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:38:36.706632+00:00,128.7527,avg_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,1,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:40:43.541631+00:00,129.2877,avg_energy_pkg,unit_test_energy,BubbleSort_SortsListCorrectly
_result,2,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:35:27.900129+00:00,18.5462,duration,unit_test_energy,BubbleSort_SortsListCorrectly
_result,2,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:37:35.041467+00:00,18.5832,duration,unit_test_energy,BubbleSort_SortsListCorrectly
_result,2,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:39:42.296394+00:00,18.825,duration,unit_test_energy,BubbleSort_SortsListCorrectly
_result,2,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:41:49.490312+00:00,18.412,duration,unit_test_energy,BubbleSort_SortsListCorrectly
_result,2,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:43:56.310411+00:00,18.2647,duration,unit_test_energy,BubbleSort_SortsListCorrectly
_result,2,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:46:02.875261+00:00,18.2094,duration,unit_test_energy,BubbleSort_SortsListCorrectly
_result,2,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:48:09.761474+00:00,18.786,duration,unit_test_energy,BubbleSort_SortsListCorrectly
_result,2,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:50:16.601714+00:00,18.6829,duration,unit_test_energy,BubbleSort_SortsListCorrectly
_result,2,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:52:24.062655+00:00,18.8127,duration,unit_test_energy,BubbleSort_SortsListCorrectly
_result,2,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:54:31.214251+00:00,18.6429,duration,unit_test_energy,BubbleSort_SortsListCorrectly
_result,2,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:56:38.193024+00:00,18.3828,duration,unit_test_energy,BubbleSort_SortsListCorrectly
_result,2,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 14:58:44.921125+00:00,18.5347,duration,unit_test_energy,BubbleSort_SortsListCorrectly
_result,2,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:00:51.865524+00:00,18.6401,duration,unit_test_energy,BubbleSort_SortsListCorrectly
_result,2,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:02:59.063412+00:00,18.8809,duration,unit_test_energy,BubbleSort_SortsListCorrectly
_result,2,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:05:07.360482+00:00,18.8941,duration,unit_test_energy,BubbleSort_SortsListCorrectly
_result,2,2024-12-10 15:43:00.995522+00:00,2024-12-13 15:43:00.995522+00:00,2024-12-13 15:11:06.116374+00:00,18.5614,duration,unit_test_energy,BubbleSort_SortsListCorrectly
