result,table,_start,_stop,_time,_value,_field,_measurement,test_name
_result,1,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:35:18.762089+00:00,1.3927,avg_energy_pkg,unit_test_energy,SleepingTest
_result,2,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:27:15.704606+00:00,5.0068,duration,unit_test_energy,SleepingTest
_result,2,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:27:49.920240+00:00,5.0065,duration,unit_test_energy,SleepingTest
_result,2,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:28:24.813300+00:00,5.0061,duration,unit_test_energy,SleepingTest
_result,2,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:28:58.930644+00:00,5.0059,duration,unit_test_energy,SleepingTest
_result,2,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:29:34.184991+00:00,5.0054,duration,unit_test_energy,SleepingTest
_result,2,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:30:08.825717+00:00,5.006,duration,unit_test_energy,SleepingTest
_result,2,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:30:43.676097+00:00,5.0072,duration,unit_test_energy,SleepingTest
_result,2,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:31:17.736754+00:00,5.0065,duration,unit_test_energy,SleepingTest
_result,2,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:31:52.068317+00:00,5.0064,duration,unit_test_energy,SleepingTest
_result,2,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:32:26.599463+00:00,5.0062,duration,unit_test_energy,SleepingTest
_result,2,2025-01-21 09:07:36.824729+00:00,2025-01-24 09:07:36.824729+00:00,2025-01-24 08:33:00.724567+00:00,5.0062,duration,unit_test_energy,SleepingTest
